AISEQ,AICANT,AIALMACEN
358718,-1.000,109
358719,-1.000,109
359456,-1.000,109
359457,-1.000,109
360266,-1.000,109
360645,-1.000,109
360646,-1.000,109
360647,-1.000,109
360648,-1.000,109
361190,-1.000,109
361191,-1.000,109
361192,-1.000,109
361366,-1.000,109
361367,-1.000,109
361368,-1.000,109
361369,-1.000,109
361429,-1.000,109
361442,-1.000,109
361443,-1.000,109
361444,-1.000,109
361445,-1.000,109
362251,-1.000,109
362252,-1.000,109
362253,1.000,109
362254,1.000,109
362255,1.000,109
362256,1.000,109
362257,1.000,109
362258,1.000,109
362259,1.000,109
362260,1.000,109
362261,1.000,109
362262,1.000,109
362263,1.000,109
362264,1.000,109
362265,1.000,109
362266,1.000,109
362267,1.000,109
362268,1.000,109
362269,1.000,109
362270,1.000,109
362271,1.000,109
362272,1.000,109
362273,1.000,109
362274,1.000,109
362275,1.000,109
362276,1.000,109
362277,1.000,109
362278,1.000,109
362279,1.000,109
362280,1.000,109
362281,1.000,109
362282,1.000,109
362283,1.000,109
362296,-1.000,109
362297,-1.000,109
362298,-1.000,109
362299,-1.000,109
362315,1.000,109
362316,1.000,109
362317,1.000,109
362318,1.000,109
362319,1.000,109
362320,1.000,109
362331,1.000,109
362332,-1.000,109
362344,1.000,109
362345,1.000,109
362346,-1.000,109
362351,1.000,109
362352,-1.000,109
362405,-1.000,109
362409,-1.000,109
362410,-1.000,109
363220,0.000,109
363221,0.000,109
363222,0.000,109
363223,1.000,109
363224,1.000,109
363225,1.000,109
363226,1.000,109
363227,1.000,109
363228,1.000,109
363229,1.000,109
363230,1.000,109
363231,1.000,109
363232,1.000,109
363233,1.000,109
363234,1.000,109
363235,1.000,109
363236,1.000,109
363237,1.000,109
363238,1.000,109
363239,1.000,109
363240,1.000,109
363241,1.000,109
363242,1.000,109
363243,1.000,109
363244,1.000,109
363245,1.000,109
363246,1.000,109
363247,1.000,109
363248,1.000,109
363249,1.000,109
363250,1.000,109
363251,1.000,109
363252,1.000,109
363253,1.000,109
363254,1.000,109
363255,1.000,109
363256,1.000,109
363257,1.000,109
363258,1.000,109
363259,1.000,109
363260,1.000,109
363261,1.000,109
363262,1.000,109
363263,1.000,109
363264,1.000,109
363265,1.000,109
363266,1.000,109
363267,1.000,109
363268,1.000,109
363269,1.000,109
363270,1.000,109
363271,1.000,109
363272,1.000,109
363273,1.000,109
363274,1.000,109
363275,1.000,109
363276,1.000,109
363277,1.000,109
363278,1.000,109
363279,1.000,109
363280,1.000,109
363281,1.000,109
363282,1.000,109
363283,1.000,109
363284,1.000,109
363285,1.000,109
363286,1.000,109
363287,1.000,109
363288,1.000,109
363289,1.000,109
363290,1.000,109
363291,1.000,109
363292,1.000,109
363293,1.000,109
363294,1.000,109
363295,1.000,109
363296,1.000,109
363297,1.000,109
363298,1.000,109
363299,1.000,109
363300,1.000,109
363301,1.000,109
363302,1.000,109
363303,1.000,109
363304,1.000,109
363305,1.000,109
363306,1.000,109
363307,1.000,109
363308,1.000,109
363309,1.000,109
363310,1.000,109
363311,1.000,109
363312,1.000,109
363313,1.000,109
363314,1.000,109
363315,1.000,109
363316,1.000,109
363317,1.000,109
363318,1.000,109
363319,1.000,109
363320,1.000,109
363321,1.000,109
363322,1.000,109
363323,1.000,109
363324,1.000,109
363325,1.000,109
363326,1.000,109
363327,1.000,109
363328,1.000,109
363329,1.000,109
363330,1.000,109
363331,1.000,109
363332,1.000,109
363333,1.000,109
363334,1.000,109
363335,1.000,109
363336,1.000,109
363337,1.000,109
363338,1.000,109
363339,1.000,109
363340,1.000,109
363341,1.000,109
363342,1.000,109
363343,1.000,109
363344,1.000,109
363345,1.000,109
363346,1.000,109
363347,1.000,109
363348,1.000,109
363349,1.000,109
363350,1.000,109
363351,1.000,109
363352,1.000,109
363353,1.000,109
363354,1.000,109
363355,1.000,109
363356,1.000,109
363357,1.000,109
363358,1.000,109
363359,1.000,109
363360,1.000,109
363361,1.000,109
363362,1.000,109
363363,1.000,109
363364,1.000,109
363365,1.000,109
363366,1.000,109
363367,1.000,109
363368,1.000,109
363369,1.000,109
363370,1.000,109
363371,1.000,109
363372,1.000,109
363373,1.000,109
363374,1.000,109
363375,1.000,109
363376,1.000,109
363377,1.000,109
363378,1.000,109
363379,1.000,109
363380,1.000,109
363381,1.000,109
363382,1.000,109
363383,1.000,109
363384,1.000,109
363385,1.000,109
363386,1.000,109
363387,1.000,109
363388,1.000,109
363389,1.000,109
363390,1.000,109
363391,1.000,109
363392,1.000,109
363393,1.000,109
363394,1.000,109
363395,1.000,109
363396,1.000,109
363397,1.000,109
363398,1.000,109
363399,1.000,109
363400,1.000,109
363401,1.000,109
363402,1.000,109
363403,1.000,109
363404,1.000,109
363405,1.000,109
363406,1.000,109
363407,1.000,109
363408,1.000,109
363409,1.000,109
363410,1.000,109
363411,1.000,109
363412,1.000,109
363413,1.000,109
363414,1.000,109
363415,1.000,109
363416,1.000,109
363417,1.000,109
363418,1.000,109
363419,1.000,109
363420,1.000,109
363421,1.000,109
363422,1.000,109
363423,1.000,109
363424,1.000,109
363425,1.000,109
363426,1.000,109
363427,1.000,109
363428,1.000,109
363429,1.000,109
363430,1.000,109
363431,1.000,109
363432,1.000,109
363433,1.000,109
363434,1.000,109
363435,1.000,109
363436,1.000,109
363437,1.000,109
363438,1.000,109
363439,1.000,109
363440,1.000,109
363441,1.000,109
363442,1.000,109
363443,1.000,109
363444,1.000,109
363445,1.000,109
363446,1.000,109
363447,1.000,109
363448,1.000,109
363449,1.000,109
363450,1.000,109
363451,1.000,109
363452,1.000,109
363453,1.000,109
363454,1.000,109
363455,1.000,109
363456,1.000,109
363457,1.000,109
363458,1.000,109
363459,1.000,109
363460,1.000,109
363461,1.000,109
363462,1.000,109
363463,1.000,109
363464,1.000,109
363465,1.000,109
363466,1.000,109
363467,1.000,109
363468,1.000,109
363469,1.000,109
363470,1.000,109
363471,1.000,109
363472,1.000,109
363473,1.000,109
363474,1.000,109
363475,1.000,109
363476,1.000,109
363477,1.000,109
363478,1.000,109
363479,1.000,109
363480,1.000,109
363481,1.000,109
363482,1.000,109
363483,1.000,109
363484,1.000,109
363485,1.000,109
363486,1.000,109
363487,1.000,109
363488,1.000,109
363489,1.000,109
363490,1.000,109
363491,1.000,109
363492,1.000,109
363493,1.000,109
363494,1.000,109
363495,1.000,109
363496,1.000,109
363497,1.000,109
363498,1.000,109
363499,1.000,109
363500,1.000,109
363501,1.000,109
363502,1.000,109
363503,1.000,109
363504,1.000,109
363505,1.000,109
363506,1.000,109
363507,1.000,109
363508,1.000,109
363509,1.000,109
363510,1.000,109
363511,1.000,109
363512,1.000,109
363513,1.000,109
363514,1.000,109
363515,1.000,109
363516,1.000,109
363517,1.000,109
363518,1.000,109
363519,1.000,109
363520,1.000,109
363521,1.000,109
363522,1.000,109
363523,1.000,109
363524,1.000,109
363525,1.000,109
363526,1.000,109
363527,1.000,109
363528,1.000,109
363529,1.000,109
363530,1.000,109
363531,1.000,109
363532,1.000,109
363533,1.000,109
363534,1.000,109
363535,1.000,109
363536,1.000,109
363537,1.000,109
363538,1.000,109
363539,1.000,109
363540,1.000,109
363541,1.000,109
363542,1.000,109
363543,1.000,109
363544,1.000,109
363545,1.000,109
363546,1.000,109
363547,1.000,109
363548,1.000,109
363549,1.000,109
363550,1.000,109
363551,1.000,109
363552,1.000,109
363553,1.000,109
363554,1.000,109
363555,1.000,109
363556,1.000,109
363557,1.000,109
363558,1.000,109
363559,1.000,109
363560,1.000,109
363561,1.000,109
363562,1.000,109
363563,1.000,109
363564,1.000,109
363565,1.000,109
363566,1.000,109
363567,1.000,109
363568,1.000,109
363569,1.000,109
363570,1.000,109
363571,1.000,109
363572,1.000,109
363573,1.000,109
363574,1.000,109
363575,1.000,109
363576,1.000,109
363577,1.000,109
363578,1.000,109
363579,1.000,109
363580,1.000,109
363581,1.000,109
363582,1.000,109
363583,1.000,109
363584,1.000,109
363585,1.000,109
363586,1.000,109
363587,1.000,109
363588,1.000,109
363589,1.000,109
363590,1.000,109
363591,1.000,109
363592,1.000,109
363593,1.000,109
363594,1.000,109
363595,1.000,109
363596,1.000,109
363597,1.000,109
363598,1.000,109
363599,1.000,109
363600,1.000,109
363601,1.000,109
363602,1.000,109
363603,1.000,109
363604,1.000,109
363605,1.000,109
363606,1.000,109
363607,1.000,109
363608,1.000,109
363609,1.000,109
363610,1.000,109
363611,1.000,109
363612,1.000,109
363613,1.000,109
363614,1.000,109
363615,1.000,109
363616,1.000,109
363617,1.000,109
363618,1.000,109
363619,1.000,109
363620,1.000,109
363621,1.000,109
363622,1.000,109
363623,1.000,109
363624,1.000,109
363625,1.000,109
363626,1.000,109
363627,1.000,109
363628,1.000,109
363629,1.000,109
363630,1.000,109
363631,1.000,109
363632,1.000,109
363633,1.000,109
363634,1.000,109
363635,1.000,109
363636,1.000,109
363637,1.000,109
363638,1.000,109
363639,1.000,109
363640,1.000,109
363641,1.000,109
363906,0.000,109
363907,0.000,109
363925,1.000,109
363926,0.000,109
363929,-1.000,109
363943,-1.000,109
363944,-1.000,109
363945,-1.000,109
363946,-1.000,109
363947,-1.000,109
364206,1.000,109
364207,0.000,109
364209,-1.000,109
364373,1.000,109
364374,-1.000,109
364375,-1.000,109
364376,1.000,109
364377,-1.000,109
365153,0.000,109
365154,0.000,109
365155,0.000,109
365172,-1.000,109
365173,-1.000,109
365174,-1.000,109
365175,-1.000,109
365177,-1.000,109
365254,-1.000,109
365255,-1.000,109
365256,-1.000,109
365496,-1.000,109
365650,-1.000,109
366091,-1.000,109
366092,-1.000,109
366099,-1.000,109
366100,-1.000,109
366101,-1.000,109
366102,-1.000,109
366103,-1.000,109
366104,-1.000,109
366105,-1.000,109
366106,-1.000,109
366668,-1.000,109
367140,-1.000,109
367141,-1.000,109
367142,-1.000,109
367143,-1.000,109
367144,-1.000,109
367145,-1.000,109
367246,-1.000,109
367247,-1.000,109
367248,-1.000,109
367249,-1.000,109
367320,-1.000,109
367343,-1.000,109
367344,-1.000,109
367736,-1.000,109
367737,-1.000,109
367738,-1.000,109
367739,-1.000,109
367744,-1.000,109
367745,-1.000,109
367832,-1.000,109
367833,-1.000,109
367967,-1.000,109
367968,-1.000,109
368548,-1.000,109
368549,-1.000,109
368550,-1.000,109
368551,-1.000,109
368552,-1.000,109
368553,-1.000,109
368561,1.000,109
368629,-1.000,109
369195,-1.000,109
369532,0.000,109
369533,0.000,109
369553,-1.000,109
369554,-1.000,109
369556,-1.000,109
369557,-1.000,109
369558,-1.000,109
369559,-1.000,109
369584,-1.000,109
369707,1.000,109
369823,-1.000,109
369824,-1.000,109
369825,0.000,109
369831,-1.000,109
369834,-1.000,109
369974,-1.000,109
369986,-1.000,109
370246,0.000,109
370514,-1.000,109
370515,-1.000,109
370516,-1.000,109
370517,-1.000,109
370518,-1.000,109
370519,-1.000,109
370520,-1.000,109
370521,-1.000,109
370522,-1.000,109
370523,-1.000,109
370524,-1.000,109
370525,-1.000,109
370526,-1.000,109
370527,-1.000,109
370614,-1.000,109
370615,-1.000,109
370806,-1.000,109
370807,-1.000,109
370809,1.000,109
370810,1.000,109
370811,1.000,109
370812,1.000,109
370813,1.000,109
370814,1.000,109
370815,1.000,109
370816,1.000,109
370817,1.000,109
370818,1.000,109
371630,-1.000,109
371631,-1.000,109
371632,-1.000,109
371633,-1.000,109
371634,-2.000,109
371635,-1.000,109
371636,-1.000,109
371637,-1.000,109
371638,-1.000,109
371639,-1.000,109
371640,-1.000,109
371641,-1.000,109
371642,-1.000,109
371643,-1.000,109
371999,-1.000,109
372321,-1.000,109
372883,-1.000,109
372884,-1.000,109
372885,-1.000,109
372886,-1.000,109
372887,-1.000,109
372888,-1.000,109
372889,-1.000,109
372890,-1.000,109
372891,-1.000,109
372892,-1.000,109
372893,-1.000,109
372894,-1.000,109
372895,-1.000,109
372896,-1.000,109
372897,-1.000,109
372898,-1.000,109
372899,-1.000,109
372900,-1.000,109
373364,-1.000,109
374336,-1.000,109
374337,-1.000,109
374338,-1.000,109
374339,-1.000,109
374340,-1.000,109
374341,-1.000,109
374342,-1.000,109
374343,-1.000,109
374344,-1.000,109
374345,-1.000,109
374346,-1.000,109
374347,-1.000,109
374348,-1.000,109
374349,-1.000,109
374353,-1.000,109
374354,-1.000,109
374356,-1.000,109
374357,-1.000,109
374358,-1.000,109
374359,-1.000,109
374361,-1.000,109
374405,-1.000,109
374406,-1.000,109
374482,-1.000,109
374483,-1.000,109
374643,-1.000,109
374644,-1.000,109
374645,-1.000,109
374646,-1.000,109
374647,-1.000,109
374648,-1.000,109
374649,-1.000,109
374650,-1.000,109
375097,-1.000,109
375098,-1.000,109
375099,-2.000,109
375100,-1.000,109
375101,-1.000,109
375102,-1.000,109
375103,-1.000,109
375104,-1.000,109
375105,-1.000,109
375106,-1.000,109
375107,-1.000,109
375108,-1.000,109
375109,1.000,109
375110,1.000,109
375113,-1.000,109
375114,-1.000,109
375477,-1.000,109
375480,-1.000,109
375481,-1.000,109
375566,-1.000,109
375567,-1.000,109
375631,-1.000,109
375632,-1.000,109
376042,-1.000,109
376500,0.000,109
376501,0.000,109
376502,0.000,109
376518,-1.000,109
376519,-1.000,109
376520,-1.000,109
376521,-1.000,109
376522,-1.000,109
376523,-1.000,109
376524,-1.000,109
376525,-1.000,109
376526,1.000,109
376529,-1.000,109
376530,-1.000,109
376531,-1.000,109
376532,-1.000,109
376619,-1.000,109
376620,-1.000,109
376621,-1.000,109
376651,-1.000,109
376847,-1.000,109
376848,-1.000,109
376849,-1.000,109
376873,-1.000,109
376877,-1.000,109
376878,-1.000,109
376907,-1.000,109
376908,-1.000,109
376909,-1.000,109
376998,-1.000,109
376999,-1.000,109
377321,-1.000,109
377322,-1.000,109
377499,0.000,109
377500,0.000,109
377516,-1.000,109
377517,-1.000,109
377518,-1.000,109
377519,-1.000,109
377520,-1.000,109
377521,-1.000,109
377522,-1.000,109
377523,-1.000,109
377524,-1.000,109
377525,-1.000,109
377526,-3.000,109
377527,-1.000,109
377528,-1.000,109
377529,-1.000,109
377530,0.000,109
377531,0.000,109
377532,-1.000,109
377535,-1.000,109
377536,-1.000,109
377810,-1.000,109
377811,-1.000,109
377833,1.000,109
377834,1.000,109
377835,1.000,109
377836,1.000,109
377837,1.000,109
377838,1.000,109
377839,1.000,109
377840,1.000,109
377841,1.000,109
377842,1.000,109
377843,1.000,109
377844,1.000,109
377845,1.000,109
377846,1.000,109
377847,1.000,109
377848,1.000,109
377849,1.000,109
377850,1.000,109
377851,1.000,109
377852,1.000,109
377853,1.000,109
377854,1.000,109
377855,1.000,109
377856,1.000,109
377857,1.000,109
377858,1.000,109
377859,1.000,109
377860,1.000,109
377861,1.000,109
377862,1.000,109
377863,1.000,109
377864,1.000,109
377865,1.000,109
377866,1.000,109
377867,1.000,109
377868,1.000,109
378148,-1.000,109
378501,-1.000,109
379721,-1.000,109
379722,-1.000,109
379723,-1.000,109
379724,-1.000,109
379725,-1.000,109
379726,-1.000,109
379768,-1.000,109
379769,-1.000,109
379793,-1.000,109
379794,-1.000,109
379795,-1.000,109
379796,-1.000,109
379811,-1.000,109
379930,-1.000,109
379969,-1.000,109
379970,-1.000,109
380180,-1.000,109
380216,-1.000,109
380556,-1.000,109
380770,-1.000,109
380771,-1.000,109
380775,-1.000,109
380776,-1.000,109
380777,-1.000,109
380778,-1.000,109
380780,-1.000,109
380781,-1.000,109
380782,-1.000,109
380783,-1.000,109
381863,-1.000,109
382010,-1.000,109
382062,-1.000,109
382348,-1.000,109
382571,-1.000,109
382585,-1.000,109
383182,-2.000,109
383183,-1.000,109
383184,-1.000,109
383185,-1.000,109
383186,-1.000,109
383187,-1.000,109
383188,-1.000,109
383189,-1.000,109
383190,-1.000,109
383191,-1.000,109
383192,-1.000,109
383193,-1.000,109
383194,-1.000,109
383195,-1.000,109
383311,-1.000,109
383312,-1.000,109
384349,-1.000,109
384361,-1.000,109
384362,-1.000,109
384363,-1.000,109
384364,-1.000,109
384368,-1.000,109
384369,-1.000,109
384370,-1.000,109
384371,-1.000,109
384372,-1.000,109
384373,-1.000,109
385514,-1.000,109
385515,-1.000,109
385539,-1.000,109
385540,-1.000,109
385555,-1.000,109
385556,-1.000,109
385566,-1.000,109
385567,-1.000,109
385568,-1.000,109
385569,-1.000,109
385574,-1.000,109
385575,-1.000,109
385588,-1.000,109
385589,-1.000,109
385654,-1.000,109
385717,-1.000,109
385795,-1.000,109
385796,-1.000,109
385824,-1.000,109
385825,-1.000,109
385854,-1.000,109
385868,-1.000,109
385869,-1.000,109
385871,-1.000,109
385872,-1.000,109
385892,-1.000,109
385893,-1.000,109
386415,0.000,109
386447,-1.000,109
386448,-1.000,109
386449,-1.000,109
386450,-1.000,109
386451,-1.000,109
386452,-1.000,109
386453,-1.000,109
386454,-1.000,109
386551,-1.000,109
386552,-1.000,109
386659,-1.000,109
386723,-1.000,109
386759,-1.000,109
386760,-1.000,109
386780,-1.000,109
386781,-1.000,109
386798,-1.000,109
386799,-1.000,109
387301,-1.000,109
387302,-1.000,109
387303,-1.000,109
387304,-1.000,109
387305,-1.000,109
387306,-1.000,109
387307,-1.000,109
387308,-1.000,109
387309,-1.000,109
387310,-1.000,109
387406,-1.000,109
387414,-1.000,109
387475,-1.000,109
387505,-1.000,109
387506,-1.000,109
387507,-1.000,109
387508,-1.000,109
387655,-1.000,109
387656,-1.000,109
387688,-1.000,109
387689,-1.000,109
387795,-1.000,109
387796,-1.000,109
387918,-1.000,109
388399,0.000,109
388415,-1.000,109
388416,-1.000,109
388417,-1.000,109
388418,-1.000,109
388419,-1.000,109
388420,-1.000,109
388421,-1.000,109
388422,-1.000,109
388423,-1.000,109
388424,-1.000,109
388425,-1.000,109
388428,-1.000,109
388429,-1.000,109
388443,-1.000,109
388444,-1.000,109
388491,-1.000,109
388492,-1.000,109
388818,-1.000,109
388819,-1.000,109
388828,1.000,109
388829,-1.000,109
388830,-1.000,109
388834,-1.000,109
388870,-1.000,109
389099,-1.000,109
389356,-1.000,109
389819,0.000,109
389820,0.000,109
390111,-1.000,109
390112,-1.000,109
390113,-1.000,109
390114,-1.000,109
390117,-1.000,109
390118,-1.000,109
390119,-1.000,109
390120,-1.000,109
390455,-1.000,109
390456,-1.000,109
391232,-1.000,109
391487,-1.000,109
391488,-1.000,109
391542,-1.000,109
391744,-1.000,109
392299,-1.000,109
392300,-1.000,109
392301,-1.000,109
392302,-1.000,109
393811,-1.000,109
393842,-1.000,109
393987,-1.000,109
394147,-1.000,109
394262,-1.000,109
394263,-1.000,109
394264,-1.000,109
394265,-1.000,109
394266,-1.000,109
394377,-1.000,109
394378,-1.000,109
394396,-1.000,109
394482,-1.000,109
394494,-1.000,109
394495,-1.000,109
394497,-1.000,109
394498,-1.000,109
394500,-1.000,109
394501,-1.000,109
394504,-1.000,109
394505,-1.000,109
394876,-1.000,109
395396,-1.000,109
395397,-1.000,109
395399,-1.000,109
395400,-1.000,109
395401,-1.000,109
395402,-1.000,109
395403,-1.000,109
395404,-1.000,109
395407,-1.000,109
395408,-1.000,109
395574,-1.000,109
395664,-1.000,109
395681,-1.000,109
395682,-1.000,109
395934,-1.000,109
396035,-1.000,109
396265,-1.000,109
396364,-1.000,109
396454,-1.000,109
396996,-1.000,109
396997,-1.000,109
397002,-1.000,109
397003,-1.000,109
397006,-1.000,109
397007,-1.000,109
397017,-1.000,109
397018,-1.000,109
397019,-1.000,109
397020,-1.000,109
397039,-1.000,109
397548,-1.000,109
397549,-1.000,109
397550,-1.000,109
397551,-1.000,109
397552,-1.000,109
397553,-1.000,109
397554,-1.000,109
397555,-1.000,109
397556,-1.000,109
397557,-1.000,109
397838,1.000,109
397839,-1.000,109
397840,-1.000,109
397841,-1.000,109
397842,-1.000,109
397948,-1.000,109
397949,-1.000,109
397950,-1.000,109
397951,-1.000,109
397952,-1.000,109
397953,-1.000,109
398354,-1.000,109
398355,-1.000,109
398440,-1.000,109
398441,-1.000,109
398957,-1.000,109
398958,-1.000,109
398959,-1.000,109
398960,-1.000,109
398961,-1.000,109
398962,-1.000,109
398963,-1.000,109
398964,-1.000,109
398965,-1.000,109
398966,-1.000,109
398967,-1.000,109
398968,-1.000,109
398969,-1.000,109
398970,-1.000,109
399149,-1.000,109
399150,-1.000,109
399219,-1.000,109
399220,-1.000,109
399590,1.000,109
399591,1.000,109
399592,1.000,109
399593,1.000,109
399594,1.000,109
399595,1.000,109
399596,1.000,109
